,uuid,created_at,updated_at,challengeable_type,subject_key,subject_type,subject_owner,subject_source,subject_source_date,comment,Entity.LegalName,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.LegalJurisdiction,Entity.EntityStatus,Registration.RegistrationStatus,Registration.ValidationSources
472,0c6d0fb5-9973-4360-bd3d-41b1d0677d17,17-01-2020 14:46,24-01-2020 19:00,App\ChallengeDetail,254900H8N4OIT9RZGU93,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,17-01-2020 13:46,Please update the legal name in umbrella sub fund formate,Broekhuis Consultancy B.V.,,NL,3892DG,,NL,3892DG,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
473,b3aac98e-8c7b-40b1-8606-d4d0543cf380,17-01-2020 17:12,24-01-2020 17:00,App\ChallengeDetail,254900B9KMH6F04IOP57,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,17-01-2020 16:12,Please update the legal name in umbrella sub fund format.,STUDIO NOTARILE IANTAFFI E SIMONELLI IN LIQUIDAZIONE,IT-LU,IT,55041,IT-LU,IT,55041,IT,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
474,69f4d072-b7cb-48f4-ac9c-e866f42e0973,17-01-2020 18:20,17-01-2020 20:00,App\ChallengeDetail,254900QEHR6EDH47SI43,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,17-01-2020 17:20,please update the legal name has challenged,BigBosch B.V.,,NL,2331JP,,NL,2331JP,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
475,935f4f4f-c944-42f0-8554-7552ccbe383f,20-01-2020 07:41,21-01-2020 02:00,App\ChallengeDetail,254900RTBGIPSHB90193,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,20-01-2020 06:41,The two LEIs 254900RTBGIPSHB90193 and 529900GGLMCEAKQU3N64 seem to be duplicates as they have the same name and address on the GLEIF portal. Kindly review.,PineBridge ESG Quantitative Income and Growth Fund,,TW,10436,,TW,10436,TW,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
476,eb27f1ca-a894-4137-8152-8ed099b731a5,20-01-2020 09:22,22-01-2020 19:00,App\ChallengeDetail,549300EPSJ3MQKJ84883,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,20-01-2020 08:22,The LEI is a duplicate of 549300WANGJPEZ8RGT76. Please update the changes.,Steenbergen Dronten Beheer B.V.,,NL,3841GH,,NL,3841GH,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
477,7c4d6085-a45e-4beb-ac3b-29734a03e7be,20-01-2020 12:43,31-01-2020 15:00,App\ChallengeDetail,WKXEPKDTU8MBE5BQ6Z83,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,20-01-2020 11:43,LEI WKXEPKDTU8MBE5BQ6Z83 and LEI D3JAH9DWYL6BKNI0DK45 are having same legal names hence could you please check and confirm both are duplicates or non ,AYRTON INTERMOTOR SL,,ES,28036,,ES,28036,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
478,168ff792-f627-4d2f-b188-787ddc0b2b74,20-01-2020 12:49,20-01-2020 16:00,App\ChallengeDetail,54930026L1IYAM743848,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,20-01-2020 11:49,LEI 54930026L1IYAM743848 and LEI 254900ELSYFSTT9X2740 are having same legal names hence could you please check and confirm both are duplicates or non duplicates,IVORY MOTOR SL,,ES,28918,,ES,28918,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
479,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,,
481,e3af883d-9dc2-45cf-96ec-1f6684ea785c,20-01-2020 12:54,24-01-2020 18:00,App\ChallengeDetail,549300S74UKH4O12NI89,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,20-01-2020 11:54,LEI WKXEPKDTU8MBE5BQ6Z83 and LEI D3JAH9DWYL6BKNI0DK45 are Same hence could you please check and confirm both are duplicates or non ,CONSTRUCCIONES MONTENEGRO SA,,ES,1012,,ES,1012,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
482,f0fbc5b8-24f5-4e15-9d0c-dc552f8b23cc,20-01-2020 13:04,22-01-2020 20:00,App\ChallengeDetail,2138002PBIS5OZZHUG43,Level1,213800WAVVOPS85N2205,LEI_SEARCH,20-01-2020 12:04,LEI 2138002PBIS5OZZHUG43 and LEI 213800XQMBHH6CQ6KK35 are having same legal names hence could you please check and confirm both are duplicates or non ,PRESTON OBRAS Y ROTULACIONES S.L.,,ES,28006,,ES,28006,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
483,2f034b6a-61ee-44f3-834d-590ef115a86f,20-01-2020 13:49,3/2/2020 12:00,App\ChallengeDetail,54930077XWUO2YWNNF97,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,20-01-2020 12:49,Dear team,Jachthaven Schellingwoude B.V.,,NL,1023NM,,NL,1023NM,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
484,422a2868-8127-4833-a85e-c18abfe5070d,20-01-2020 14:28,18-02-2020 12:00,App\ChallengeDetail,894500FALGQN11ZDRM74,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,20-01-2020 13:28,The two LEIs seem to be duplicates as they have the same name address and registration number on the gleif portal. Kindly review.,LARSEN AND TOUBRO OFFICERS AND SUPERVISORY STAFF PROVIDENT FUND,IN-MH,IN,400072,IN-MH,IN,400072,IN,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
485,16020f52-cf44-41af-9583-70d473aebd8b,20-01-2020 17:33,28-01-2020 08:00,App\ChallengeDetail,213800V4UDVOJBC44M72,Level1,213800WAVVOPS85N2205,LEI_SEARCH,20-01-2020 16:33,Dear LOU,ÐÐµÐºÑÑ ÐÐ½Ð²ÐµÑÑ ÐÑÐ¾,BG-22,BG,1000,BG-22,BG,1000,BG,ACTIVE,ISSUED,FULLY_CORROBORATED
486,83b81bd6-cfb0-47e3-95eb-26e449456bed,20-01-2020 17:34,27-02-2020 11:00,App\ChallengeDetail,254900130PFV4II45S49,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,20-01-2020 16:34,Dear LOU,Interactive Brokers Central Europe ZÃ¡rtkÃ¶rÅ±en MÅ±kÃ¶dÅ RÃ©szvÃ©nytÃ¡rsasÃ¡g,,HU,1075,,HU,1075,HU,ACTIVE,ISSUED,FULLY_CORROBORATED
487,593954c9-d1a7-4b9d-8939-6e8c713af22b,20-01-2020 17:36,27-01-2020 18:00,App\ChallengeDetail,984500E02D747ANE8F18,Level1,529900T8BM49AURSDO55,LEI_SEARCH,20-01-2020 16:36,Dear LOU,WeingartnerVermÃ¶gensVerWaltung GbR,,DE,80802,,DE,80802,DE,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
488,bfff2c7a-4284-405d-92a0-cbff204b7be5,20-01-2020 17:38,31-01-2020 12:00,App\ChallengeDetail,959800KYE0DM3Y4UTE37,Level1,959800R2X69K6Y6MX775,LEI_SEARCH,20-01-2020 16:38,Dear LOU,LAOREA LIMITED,IE-D,IE,D14 Y102,IE-D,IE,D14 Y102,IE,ACTIVE,ISSUED,FULLY_CORROBORATED
489,c740c656-a244-4710-bc47-c22df1d13dab,20-01-2020 17:39,30-01-2020 16:00,App\ChallengeDetail,529900K1OKV213EHF202,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,20-01-2020 16:39,Dear LOU,Yourdocs B.V.,,NL,3319WB,,NL,3319WB,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
490,dd0ffadb-a676-4a6b-bd1e-6b46d89ffcb0,20-01-2020 17:44,31-01-2020 12:00,App\ChallengeDetail,391200I7DYXRIBP4YS85,Level1,39120001KULK7200U106,LEI_SEARCH,20-01-2020 16:44,Dear LOU,ALCIS SPORTS PRIVATE LIMITED,IN-DL,IN,110024,IN-DL,IN,110024,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
491,04a619ef-8c2a-4e59-9636-7bc3394f5544,20-01-2020 17:45,19-03-2020 11:00,App\ChallengeDetail,875500A8GEEINS9E8Y04,Level1,52990034RLKT0WSOAM90,LEI_SEARCH,20-01-2020 16:45,Dear LOU,PIONEER II,,FR,34000,,FR,34000,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
492,fad421d5-ad9b-4a3b-866c-df9a7036d111,20-01-2020 17:46,28-02-2020 19:00,App\ChallengeDetail,5493004XKMB1ASQLXT26,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,20-01-2020 16:46,Dear LOU,Rafimar Technology Solutions B.V.,,NL,1074BA,,NL,1074BA,NL,ACTIVE,ISSUED,FULLY_CORROBORATED
493,8d8df41f-ee06-4f0b-95c8-9b62c8835c0f,21-01-2020 05:04,24-01-2020 21:00,App\ChallengeDetail,549300XPNL3J2VYAWN77,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 04:04,Pls update our registration status as soon as possible,SYMBIOSIS ASSISTANCE PRIVATE LIMITED,IN-RJ,IN,342001,IN-RJ,IN,342001,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
494,b80b0069-82e2-437b-908c-5ee03ec246ce,21-01-2020 05:41,23-01-2020 17:00,App\ChallengeDetail,549300K2XYGKNY5L1X73,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 04:41,Dear team,EBS FINANCE S.R.L.,IT-MI,IT,20121,IT-MI,IT,20121,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
495,11613f84-dca5-4959-bae6-80890c38cecb,21-01-2020 06:23,6/2/2020 12:00,App\ChallengeDetail,549300BJ5DJH0YTE7V94,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 05:23,Dear team,"SORRES I GRAVES EGARA, S.A.",,ES,8206,,ES,8206,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
496,23598ca9-fafd-442d-b050-db80a26a0487,21-01-2020 10:14,31-01-2020 12:00,App\ChallengeDetail,558600N4V71BZP8G3M48,Level2,558600FNC30A8J9EGQ54,LEI_SEARCH,21-01-2020 09:14,Please note that the ultimate parent that you are reporting i.e 'RFIB GROUP LIMITED' has the further ulimate parent as Risk Transfer Group Limited. ,VOXEL MEDIA S.L.,,ES,8019,,ES,8019,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
497,72ba16c9-fae1-43a2-aabc-656a8b536a14,21-01-2020 10:18,29-01-2020 15:00,App\ChallengeDetail,558600N4V71BZP8G3M48,Level2,558600FNC30A8J9EGQ54,LEI_SEARCH,21-01-2020 09:18,Please note that the ultimate parent that you are reporting i.e 'RFIB GROUP LIMITED' has the further ulimate parent as Risk Transfer Group Limited. ,PLANTA SOLAR OPDE 52 S.L.,,ES,31510,,ES,28016,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
498,db7c9823-7fdd-42bf-b661-dafc2d9bb964,21-01-2020 10:46,23-01-2020 18:00,App\ChallengeDetail,635400QJJFSKZDFP4Z35,Level1,635400DZBUIMTBCXGA12,LEI_SEARCH,21-01-2020 09:46,Hello,Central European Air Cargo ZÃ¡rtkÃ¶rÅ±en MÅ±kÃ¶dÅ RÃ©szvÃ©nytÃ¡rsasÃ¡g,HU-BU,HU,1027,HU-BU,HU,1027,HU,ACTIVE,ISSUED,FULLY_CORROBORATED
499,e56def4e-7144-4f37-bdfd-b0bd82f813e7,21-01-2020 13:07,28-01-2020 18:00,App\ChallengeDetail,5493005RC0WXXY1B2D63,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 12:07,https://map.geoportail.lu/addresses/Senningerberg/Rue%20Lou%20Hemmer/6?lang=en. We believe this is a mis spelling at present on your web-site. We can't find Semmomgerberg on Goggle Maps,BSB Capital Pty Ltd,AU-NSW,AU,2135,AU-NSW,AU,2135,AU,ACTIVE,ISSUED,FULLY_CORROBORATED
500,d94e5470-c10b-42d2-a56b-3e2872522e11,21-01-2020 13:21,28-01-2020 12:04,App\ChallengeDetail,549300KZR51DB3KSTU26,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 12:21,This client has a French ISIN,RÃ¶hr GmbH,,DE,78239,,DE,78239,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
501,18c9eca0-0155-4bc2-a86d-b49d5d1067e3,21-01-2020 13:27,29-01-2020 16:00,App\ChallengeDetail,549300Y8KKGZV2NGY854,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 12:27,This client has a French ISIN,MERAJ TRADELINK,IN-GJ,IN,364006,IN-GJ,IN,364006,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
502,bfd1a857-fd07-4b8d-9b99-da5a19cb4269,21-01-2020 13:36,21-01-2020 15:00,App\ChallengeDetail,9845006EF861E2AXC620,Level1,529900T8BM49AURSDO55,LEI_SEARCH,21-01-2020 12:36,Challenge on the format on the first address line,The Jacaranda Discretionary Trust,,GB,SP7 8JP,,GB,SP7 8JP,GB,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
503,267743d9-e199-4b21-8780-d2ef05225502,21-01-2020 13:42,22-01-2020 13:00,App\ChallengeDetail,5493001MQXP6VBV13O57,Level1,5299000J2N45DDNE4Y28,LEI_SEARCH,21-01-2020 12:42,"""The registration id """"70131803"""" correspond to the name """"123 INKA"""". Please review and update the same. Source: https://bit.ly/38vdX0K",SCEA DE L IMPASSE,FR-22,FR,22580,FR-22,FR,22580,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
504,d01a2a40-9b55-4107-81eb-d8d43aee6f14,21-01-2020 16:07,28-01-2020 13:00,App\ChallengeDetail,315700ITX4FKSKAJXK16,Level1,315700LK78Z7C0WMIL03,LEI_SEARCH,21-01-2020 15:07,Challenge is raised to test OTRS notification.,WARANGAL URBAN CO-OPERATIVE BANK LTD.,IN-TG,IN,506002,IN-TG,IN,506002,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
505,4650135b-4050-4c78-9065-ccff1a6ed3ed,21-01-2020 16:27,28-01-2020 18:00,App\ChallengeDetail,549300501L8HWRRUCS39,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 15:27,As per the source,S.E.I.F. SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,,IT,65015,,IT,65015,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
506,a8cd77f5-10d7-4b23-974a-39c5a873166e,21-01-2020 18:42,28-01-2020 21:00,App\ChallengeDetail,5493001SJQHCKKET9P42,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,21-01-2020 17:42,Specialist Investment Funds (4) Common Contractual Fund M&G CDI Fund II,CORA S.R.L.,,IT,20154,,IT,20154,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
507,f5e6d0db-91b9-4654-a52a-8d4ab1ccb5e8,21-01-2020 19:44,4/2/2020 16:00,App\ChallengeDetail,NLWJWO7SPKGLOVQ25B46,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,21-01-2020 18:44,Attached is payment information,KUTCH CO-OPERATIVE BANK LTD,IN-MH,IN,400092,IN-MH,IN,400092,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
508,4ad83469-3fa7-46ab-9633-ae5f7584d44b,22-01-2020 08:08,31-01-2020 11:00,App\ChallengeDetail,254900DR3K0YG4BG7H46,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,22-01-2020 07:08,Hi Team,"BONIFICO GROUP SOCIETA' A RESPONSABILITA' LIMITATA DETTA BREVEMENTE ""BONIFICO GROUP S.R.L.""",,IT,80132,,IT,80132,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
509,afcf3543-af50-4181-acd9-c6020ad91bcb,22-01-2020 09:35,23-01-2020 12:00,App\ChallengeDetail,213800GKG6XJQ2OMA106,Level1,213800WAVVOPS85N2205,LEI_SEARCH,22-01-2020 08:35,As per source Standard Life Investments I ICAV - SLI Global Private Markets Infrastructure Fund is the main name. http://registers.centralbank.ie/FundRegisterDataPage.aspx?fundReferenceNumber=C187777&register=50,STELS AS,,NO,4023,,NO,4023,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
510,2848770d-d872-47e2-b491-4b518b867f20,22-01-2020 11:07,28-01-2020 19:01,App\ChallengeDetail,213800TQASLF9JXH5J59,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 10:07,https://www.libertyglobal.com/wp-content/uploads/2019/03/VodafoneZiggo-2018-Annual-Report.pdf,FOO MANCHU,FR-33,FR,33130,FR-33,FR,33130,FR,ACTIVE,ISSUED,FULLY_CORROBORATED
511,19ff1ef2-6822-4e57-962a-0a804a7ab9db,22-01-2020 11:45,28-01-2020 22:00,App\ChallengeDetail,391200LB6JA3HAQWTS32,Level1,529900F6BNUR3RJ2WH29,LEI_SEARCH,22-01-2020 10:45,Event ID 5270626 (481 / 20191122 / 1) Event Type Name change Effective Date 20.01.2020 Old Short Name Northern Bitcn Full Name Northern Bitcoin AG New Short Name Northern Data Full Name Northern Data AG,SAGA CAPITAL S.A.S.,CO-DC,CO,110231,CO-DC,CO,110231,CO,ACTIVE,ISSUED,FULLY_CORROBORATED
512,d7826e22-d2a8-48f0-84a3-d4d1323745cc,22-01-2020 13:03,31-01-2020 12:00,App\ChallengeDetail,724500RN902QQBJ6DI77,Level2,724500A93Z8V1MJK5349,LEI_SEARCH,22-01-2020 12:03,We kindly ask you to update the exceptions accordingly please.,Aktsiaselts Flagmore,EE-37,EE,75121,EE-37,EE,75121,EE,ACTIVE,ISSUED,FULLY_CORROBORATED
513,01b9e154-c40a-424a-98d5-698c8015989e,22-01-2020 13:09,30-01-2020 17:00,App\ChallengeDetail,5493009WBGW2S501CE46,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 12:09,Update the exceptions accordingly please.,CHRISTIANAPOL MEBLE POLSKA SPÃÅKA Z OGRANICZONÄ ODPOWIEDZIALNOÅCIÄ SPÃÅKA KOMANDYTOWA,PL-08,PL,69200,DE-NI,DE,31603,PL,ACTIVE,ISSUED,FULLY_CORROBORATED
514,ab01e3f7-7aff-43a8-b002-f1ee5681c410,22-01-2020 13:12,23-01-2020 13:00,App\ChallengeDetail,254900XL6PTO1ULA2525,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,22-01-2020 12:12,Please update the legal name as challenged,Gold-Zack Aktiengesellschaft,,DE,40822,,DE,40822,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
515,574f4254-4c45-4f5f-ac25-f377ebb935c3,22-01-2020 14:22,22-01-2020 16:00,App\ChallengeDetail,254900OKG5DDDN6SKQ26,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,22-01-2020 13:22,"please update the legal name as request ""DWS Invest (IE) ICAV - DB Wealth Management Growth SAA (EUR) Fund""",VIEVO AS,,NO,4032,,NO,4032,NO,ACTIVE,ISSUED,FULLY_CORROBORATED
516,b47c18f7-0ddf-46f8-acae-d406887128f5,22-01-2020 14:23,28-02-2020 13:00,App\ChallengeDetail,5299004LHMISF547CM64,Level2,529900F6BNUR3RJ2WH29,LEI_SEARCH,22-01-2020 13:23,5299006ZIILJ6VJVSJ32 Wrongly used as ultimate parent. HDI Haftpflichtverband der Deutschen Industrie Versicherungsverein auf Gegenseitigkeit 529900F2F9VZ5FRROH89 is the ultimate parent,Galapagos Capital Fund SPC for and on behalf of Credit SP,,KY,KY1-1104,,KY,KY1-1104,KY,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
517,bc702cc8-365e-4c36-b767-f71488e15c69,22-01-2020 14:26,22-01-2020 16:00,App\ChallengeDetail,635400NEKI3GVELG6678,Level2,635400DZBUIMTBCXGA12,LEI_SEARCH,22-01-2020 13:26,LEI 5299006ZIILJ6VJVSJ32 wrongly used as ultimate parent. HDI Haftpflichtverband der Deutschen Industrie Versicherungsverein auf Gegenseitigkeit 529900F2F9VZ5FRROH89 is the ultimate parent,Gasoline Company for Petroleum Services,SA-01,SA,,SA-01,SA,,SA,ACTIVE,ISSUED,FULLY_CORROBORATED
518,fbd5edf8-4bb8-46e7-801a-dc90750156ce,22-01-2020 14:33,30-01-2020 18:00,App\ChallengeDetail,724500ZKX5GL3J1OEN03,Level2,724500A93Z8V1MJK5349,LEI_SEARCH,22-01-2020 13:33,We would kindly ask you to correct the data as soon as possible please.,"TRICENTER ALBAMUR, S.L.",,ES,30002,,ES,30002,ES,ACTIVE,ISSUED,FULLY_CORROBORATED
519,4c918daa-63fd-43e5-b928-9b7209949439,22-01-2020 14:52,3/2/2020 12:00,App\ChallengeDetail,549300HRBWYLSKN05759,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 13:52,We would kindly ask you to correct the data as soon as possible please.,7by7 GmbH,,DE,80687,,DE,80687,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
520,887bf5f2-41bb-4ff8-a349-115af8a7ea84,22-01-2020 14:56,28-01-2020 18:00,App\ChallengeDetail,54930088KHS5L29D6M39,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 13:56,Name change per the Irish Companies Registration Office. Company Number: 648166,CATCH ApS,,DK,2300,,DK,2300,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
521,5cc9b792-795e-40dd-bbc6-9dfec5e028b4,22-01-2020 20:28,7/2/2020 18:00,App\ChallengeDetail,549300GZKULIZ0WOW665,Level2,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 19:28,The RR file has an incorrect circular relationship between TWDC Enterprises 18 CORP and the Walt Disney Company that is causing issues on your website. See the image above. They are each others parents and children causing an infinite loop in the relationship.,Brocc Intressenter AB,,SE,102 14,,SE,102 14,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
522,60bb7eda-bcde-416e-9b90-ba92e9e0b7f5,22-01-2020 23:14,28-01-2020 18:00,App\ChallengeDetail,5493005ZZH8BUET4SH90,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 22:14,Please see attached supporting documentation of name change. - Terence Kooyker,Heritage Partners (Pvt) Ltd,LK-11,LK,200,LK-11,LK,200,LK,ACTIVE,ISSUED,FULLY_CORROBORATED
523,2836adad-05da-46b4-ace4-1a1ae0816b4d,22-01-2020 23:20,3/2/2020 12:00,App\ChallengeDetail,549300KS238MZRP1KV33,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 22:20,Please see record of name change attached. Please also see operating agreement naming Valent Fund Management as manager.,SIGMEX FOODS INDIA PRIVATE LIMITED,IN-KA,IN,560103,IN-KA,IN,560103,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
524,2afe7261-c18c-493b-8c08-92a8140c0c17,22-01-2020 23:24,3/2/2020 12:00,App\ChallengeDetail,549300EYHVPRM2VIDJ36,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,22-01-2020 22:24,Please see attached operating agreement showing Valent Fund Management as manager,Hinar Invest AB,,SE,424 37,,SE,424 37,SE,ACTIVE,ISSUED,FULLY_CORROBORATED
525,dffb7eab-adc3-43fd-b8a6-c91cae6af35c,23-01-2020 10:58,7/2/2020 14:00,App\ChallengeDetail,549300VPGPXOLGFOLJ27,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,23-01-2020 09:58,the two LEIs 54930025SGW6LBSZFP24 and 549300VPGPXOLGFOLJ27 seem to be duplicates as PESTELL NUTRITION INC and Pestell Minerals & Ingredients Inc. are alternate names,Fahrschule Uli Werzinger e.U.,AT-3,AT,3430,AT-3,AT,3430,AT,ACTIVE,ISSUED,FULLY_CORROBORATED
526,78fa6883-3055-4305-889a-e3a8c809e135,23-01-2020 12:03,27-01-2020 13:00,App\ChallengeDetail,254900D05RM95RXORT23,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,23-01-2020 11:03,Hello,Kristkirken i Kolding,,DK,6000,,DK,6000,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
527,6fb87d30-50b3-486a-bc45-f673214f0e4c,23-01-2020 13:12,28-01-2020 19:01,App\ChallengeDetail,254900VVTQSQGHD2DK87,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,23-01-2020 12:12,Please Update legal name in umbrella subfund,BRITISH AIRWAYS CABIN CREW PENSION FUND (INDIA),IN-HR,IN,122002,IN-HR,IN,122002,IN,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
528,7e39d3f6-493d-42d0-a9ea-9ffe09f3eeec,23-01-2020 14:42,31-01-2020 12:00,App\ChallengeDetail,2549005DZO8VGXM5QN07,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,23-01-2020 13:42,Name change,KUKA Assembly & Test GmbH,DE-HB,DE,28757,DE-HB,DE,28757,DE,ACTIVE,ISSUED,FULLY_CORROBORATED
529,  Valid message Complete,,,,,,,,,,,,,,,,,,,,
530,8b370161-fbcc-462f-9631-0ab86a5d96c6,23-01-2020 15:09,23-01-2020 18:00,App\ChallengeDetail,254900KM6BB867XGNX59,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,23-01-2020 14:09,please update legal name in umbrella sub fund format,PARODI IMPIANTI SRL,IT-GE,IT,16035,IT-GE,IT,16035,IT,ACTIVE,ISSUED,FULLY_CORROBORATED
531,952a0664-8d5f-4141-875b-1225bf6e5914,23-01-2020 15:39,23-01-2020 17:00,App\ChallengeDetail,2549005N1048QFNZG879,Level1,5493001KJTIIGC8Y1R12,LEI_SEARCH,23-01-2020 14:39,please update the name in umbrella  sub fund format.,COGO FREIGHT PRIVATE LIMITED,IN-MH,IN,400093,IN-MH,IN,400093,IN,ACTIVE,ISSUED,FULLY_CORROBORATED
532,4b3fa5bc-0329-496c-97c9-1c8b01fec3df,24-01-2020 11:08,27-01-2020 14:00,App\ChallengeDetail,969500S86JWC7PKNIA40,Level2,969500Q2MA9VBQ8BG884,LEI_SEARCH,24-01-2020 10:08,This is with reference to LEI - 969500S86JWC7PKNIA40 which has been currently used as an ultimate parent in Child LEI - 213800854W3TXN8HEK69,Balsa Dawid Kalemba,PL-30,PL,64-400,PL-30,PL,64-400,PL,ACTIVE,ISSUED,FULLY_CORROBORATED
533,1c121b2d-ceba-4cb0-92ba-aefaf2a50a10,24-01-2020 13:15,3/2/2020 12:00,App\ChallengeDetail,549300JYVV098OL6FL94,Level1,EVK05KS7XY1DEII3R011,LEI_SEARCH,24-01-2020 12:15,The two LEIs 894500H9VVZ3LFRHPU78 and 549300JYVV098OL6FL94 seem to be duplicates as they have the same name ,LC HORNSYLD ApS,,DK,8722,,DK,8722,DK,ACTIVE,ISSUED,FULLY_CORROBORATED
534,bd19a404-8fcc-4f3d-badf-13aebdb399eb,24-01-2020 13:19,24-01-2020 18:00,App\ChallengeDetail,5067007OAVM0XNB8TZ89,Level1,506700LOLO7M6V0E4247,LEI_SEARCH,24-01-2020 12:19,The two LEIs 549300H4PVZALS5GE126 and 5067007OAVM0XNB8TZ89 seem to be duplicates as they have the same name ,BRITISH AIRWAYS SUPERANNUATION SCHEME,IN-HR,IN,122002,IN-HR,IN,122002,IN,ACTIVE,ISSUED,ENTITY_SUPPLIED_ONLY
